"count","artist","avg_danceability","avg_duration_ms"
1,"Aldo Donà",0.592,184267
2,"Aldo Marin",0.7465,415757.5
2,"Aldo Monges",0.463,235267
16,"Aldo Nova",0.386625,241339.875
13,"Aldo Protti",0.379230769230769,171344.692307692
4,"Aldo Trujillo",0.734,159527.5
2,"Ale M. Z.",0.797,402625
2,"Aleanne Francois",0.595,60333
10,"Alec ""Guitar Slim"" Seward",0.55,167698.8
23,"Alec Benjamin",0.668869565217391,183710.086956522
8,"Alec Redshaw",0.49525,159363
2,"Alec Wilder",0.1106,273947
2,"Aled Jones",0.358,206733
4,"Alee",0.531,176464
4,"Alegre All Stars",0.5275,385401.5
38,"Alejandra Guzman",0.570105263157895,235605.526315789
20,"Alejandra Zambrini",0.4984,184276.7
2,"Alejandro ""Mosty"" Patiño",0.71,373960
2,"Alejandro Algara",0.354,209453
2,"Alejandro Cardona",0.476,144289
2,"Alejandro Escovedo",0.481,207840
64,"Alejandro Fernández",0.5608125,217095.21875
2,"Alejandro Filio",0.549,230533
2,"Alejandro Lerner",0.633,234893
44,"Alejandro Sanz",0.553863636363636,272211.590909091
4,"Aleko Efendi",0.3315,181234
24,"Alekos Dimou",0.341666666666667,260595.666666667
6,"Alekos Kitsakis",0.548,224084.666666667
2,"Aleks Nikolov",0.803,396235
13,"Aleks Syntek",0.627769230769231,259859.384615385
2,"Aleksis Zoympas-Violi",0.284,199133
2,"Alena Cherny",0.376,296480
4,"Alesana",0.3085,243726.5
26,"Alessandra De Negri",0.563384615384615,183439.769230769
1,"Alessandro Corbelli",0.45,189333
1,"Alessandro Marcello",0.466,169053
2,"Alessandro Safina",0.277,218800
1,"Alessandro Scarlatti",0.318,125347
4,"Alessi Brothers",0.665,193006.5
26,"Alessia Cara",0.518,209221.038461538
2,"Alessio Bax",0.296,220773
14,"Alesso",0.560571428571429,227535.142857143
4,"Alestorm",0.4925,212420
6,"Alex & Sierra",0.484333333333333,218337.666666667
2,"Alex Banin",0.809,252779
1,"Alex Boniello",0.542,217013
1,"Alex Brightman",0.534,235286
11,"Alex Bueno",0.712363636363636,290192.636363636
2,"Alex Bueno y Su Orquesta",0.482,330919
6,"Alex Bugnon",0.61,352533.333333333
1,"Alex C.",0.58,215107
10,"Alex Campos",0.4444,329085.6
2,"Alex Clare",0.584,256560
2,"Alex DB",0.8,360013
2,"Alex Denada",0.799,226000
2,"Alex Ebert",0.549,260920
3,"Alex Foster",0.631,125341.333333333
6,"Alex G",0.670333333333333,166071
4,"Alex Gargolas",0.774,196617.25
1,"Alex Gaudino",0.627,223112
3,"Alex Guesta",0.778333333333333,245806.333333333
2,"Alex Hope",0.39,211817
2,"Alex Isley",0.34,315102
2,"Alex Kenji",0.754,275219.5
1,"Alex Klingle",0.393,201231
20,"Alex Lacamoire",0.4071,288113.3
2,"Alex Manga",0.614,272533
1,"Alex Natale DJ",0.854,223070
3,"Alex Newell",0.653666666666667,188731.333333333
1,"Alex Norton",0.547,137853
5,"Alex Orbison",0.4466,170018.6
4,"Alex Pro",0.6935,209558.5
4,"Alex Rose",0.733,344817
4,"Alex Somers",0.12335,431986.5
1,"Alex Spanador Mosely",0.733,204147
15,"Alex Turner",0.471266666666667,207468.266666667
8,"Alex Ubago",0.5495,290453.5
2,"Alex Van Halen",0.353,346533
2,"Alex Wiley",0.599,242755
1,"Alex Young",0.85,383321
6,"Alex de Grassi",0.523,239475.666666667
1,"Alexa Vega",0.635,203827
8,"Alexander 'Skip' Spence",0.372,179566.75
2,"Alexander 23",0.629,184638
2,"Alexander Acha",0.533,233493
20,"Alexander Borodin",0.297095,268744.7
1,"Alexander Briger",0.204,207267
1,"Alexander Courage",0.248,64693
7,"Alexander Glazunov",0.204157142857143,288346.714285714
2,"Alexander Gorya",0.846,249687
2,"Alexander Gretchaninov",0.237,228907
16,"Alexander Hanson",0.33725,208098.25
4,"Alexander Hilsberg",0.238,575283.25
4,"Alexander King",0.64,218740
1,"Alexander Kipnis",0.313,225000
2,"Alexander Klinger",0.3175,205126.5
2,"Alexander Malter",0.476,647973
1,"Alexander Melnikov",0.186,462533
1,"Alexander Muir",0.42,196000
31,"Alexander O'Neal",0.714258064516129,315784.451612903
1,"Alexander Oliver",0.218,156400
2,"Alexander Peskanov",0.406,189907
2,"Alexander Rahbari",0.191,212733
2,"Alexander Robotnick",0.859,420653
2,"Alexander Rosenbaum",0.493,215890
3,"Alexander Rybak",0.610666666666667,183764
30,"Alexander Schneider",0.3059,584998.7
2,"Alexander Schneider Quintet",0.336,489000
2,"Alexander Scholuch",0.227,243704
38,"Alexander Schreiner",0.211765789473684,142317.842105263
124,"Alexander Scriabin",0.347104838709677,157759.89516129
2,"Alexander String Quartet",0.152,431293
11,"Alexander Zakin",0.272636363636364,435749.272727273
2,"Alexandra",0.932,307200
2,"Alexandra Stan",0.72,195105
2,"Alexandre Brailowsky",0.533,190893
28,"Alexandre Desplat",0.284585714285714,169447.107142857
4,"Alexandre Pires",0.524,259206.5
1,"Alexandre Tansman",0.408,205413
15,"Alexandre Tharaud",0.331933333333333,261706.6
2,"Alexei Lubimov",0.202,531827
1,"Alexi",0.826,376027
12,"Alexi Murdoch",0.57,320469
2,"Alexis",0.795,186867
2,"Alexis Ffrench",0.431,115227
2,"Alexis Korner's Blues Incorporated",0.549,181373
1,"Alexis La Bestia",0.768,416129
2,"Alexis Roberts",0.824,210547
3,"Alexis Vlassof Chorus",0.139666666666667,419988
6,"Alexis Weissenberg",0.313,333258
14,"Alexis y Fido",0.822214285714286,196427.571428571
6,"Alexisonfire",0.310333333333333,243035.666666667
1,"Alfamega",0.751,290360
2,"Alfonso Cruz Jimenez",0.44,258693
54,"Alfonso Herrera",0.618666666666667,212368.333333333
2,"Alfonso Ortiz Tirado",0.441,204960
2,"Alfonso Vega Núñez",0.0587,272533
1,"Alfonso X El Sabio",0.533,136072
2,"Alfred Antonini",0.2925,197046.5
4,"Alfred Apaka",0.469,172213.5
16,"Alfred Brendel",0.3675625,340999.875
3,"Alfred Campos",0.602,159773.666666667
124,"Alfred Cortot",0.356854838709677,135513.338709677
30,"Alfred Drake",0.4131,182562.666666667
2,"Alfred Hause",0.181,228507
3,"Alfred Henderson",0.602,77502.3333333333
32,"Alfred Hitchcock",0.4104375,257346.875
113,"Alfred Newman",0.156740707964602,195321.814159292
1,"Alfred Pfeifle",0.194,330027
2,"Alfred Piccaver",0.234,225200
24,"Alfred Poell",0.332,250042.125
1,"Alfred Prinz",0.349,578000
48,"Alfred Wallenstein",0.333245833333333,422976.979166667
42,"Alfredo Antonini",0.452023809523809,179456.428571429
4,"Alfredo Arroyo",0.475,177793.5
1,"Alfredo Casella",0.455,128600
8,"Alfredo Catalani",0.234375,339161.5
1,"Alfredo Giacomotti",0.477,274493
4,"Alfredo Gutierrez",0.798,190023.5
2,"Alfredo Gutierrez Y Su Conjunto",0.592,249011
1,"Alfredo Gutiérrez y sus Acordeones Dorados",0.804,200395
2,"Alfredo Linares",0.6465,244206.5
12,"Alfredo Olivas",0.678833333333333,224433.5
43,"Alfredo Simonetto",0.469046511627907,170313.046511628
2,"Algorisms",0.38,407019
4,"Ali",0.8125,316073.25
4,"Ali & Gipp",0.865,271160
2,"Ali Akbar Khan",0.317,336333
2,"Ali Bakhsh Zahoor",0.423,217067
6,"Ali Farka Touré",0.444166666666667,365089
12,"Ali Gatie",0.727,199108
1,"Ali Tabatabaee",0.359,279867
2,"Alias",0.412,234196
1,"Alibabki",0.493,189867
14,"Alibert",0.600714285714286,184986.142857143
3,"Alice Babs",0.47,229422.333333333
4,"Alice Bowie",0.5275,235660
2,"Alice Chater",0.774,232123
4,"Alice Clark",0.407,163119.5
2,"Alice Cocéa",0.514,172133
39,"Alice Coltrane",0.34174358974359,423419.948717949
165,"Alice Cooper",0.448775757575757,244868.848484849
10,"Alice DJ",0.6438,212639.8
2,"Alice Deejay",0.666,215246
31,"Alice Faye",0.390225806451613,170096.483870968
3,"Alice Ghostley",0.579666666666667,138488.666666667
144,"Alice In Chains",0.394680555555556,288054.791666667
6,"Alice Lee",0.759166666666667,231882.333333333
2,"Alice Merton",0.863,235813
1,"Alice Ripley",0.483,194120
1,"Alice Sixer",0.435,233240
2,"Alicia Bridges",0.693,187973
72,"Alicia Keys",0.558513888888889,250825.25
3,"Alicia Morton",0.49,152933
6,"Alicia Myers",0.694333333333333,356955.666666667
9,"Alicia Villarreal",0.515555555555556,219908.111111111
8,"Alicia de Larrocha",0.34525,293073.25
2,"Alicks",0.82,182869
5,"Alida Rouffe",0.593,281295.8
12,"Alien Ant Farm",0.585333333333333,204082.333333333
2,"Alien Huang",0.57,281183
4,"Alien Sex Fiend",0.5755,348546.5
2,"Aliki Epitropaki",0.303,181880
16,"Alina Baraz",0.560875,225460.4375
2,"Aliotta Haynes Jeremiah",0.434,235173
4,"Alisha",0.755,396000
1,"Alisha Chinai",0.484,482586
2,"Alison Bury",0.5335,315013.5
41,"Alison Krauss",0.551829268292683,229850.731707317
18,"Alison Krauss & Union Station",0.479777777777778,220038.555555556
2,"Alison Mosshart",0.512,175387
12,"Alison Moyet",0.652166666666667,218482.166666667
2,"Alison Wonderland",0.606,210017
2,"Alitasia",0.819,189312
2,"Alive 'N Kickin'",0.407,168853
4,"Alizée",0.698,285943.5
26,"Alka Yagnik",0.620076923076923,372617.423076923
28,"Alkaline Trio",0.467214285714286,198181.357142857
4,"All",0.418,158567
4,"All Good Things",0.438,270214.5
2,"All Shall Perish",0.328,222328
8,"All Sons & Daughters",0.43675,330582.5
22,"All That Remains",0.448545454545455,231209.727272727
2,"All Them Witches",0.306,213493
63,"All Time Low",0.464968253968254,204711.333333333
14,"All-4-One",0.545428571428571,250546.571428571
11,"Alla Pugacheva",0.551363636363636,231809.454545455
4,"Alla Rakha",0.551,211333.5
2,"Allah-Las",0.564,212986
2,"Allan Gray",0.549,182347
2,"Allan Holdsworth",0.479,296012
1,"Allan Kingdom",0.861,310907
4,"Allan Sherman",0.5725,175727
4,"Allan Thomas",0.463,218640
2,"Allday",0.726,209058
3,"Allen Case",0.501,168693.666666667
2,"Allen Gordon",0.767,213027
3,"Allen Gordon, Jr. aka ""ALLSTAR""",0.799333333333333,279546.666666667
2,"Allen Shaw",0.647,179760
2,"Allen Stone",0.518,349493
38,"Allen Toussaint",0.649210526315789,210647.789473684
2,"Alli Mauzey",0.554,166453
2,"Allie X",0.606,207301
2,"Allister",0.54,159573
240,"Allman Brothers Band",0.435175,407112.125
2,"Allstar Weekend",0.683,205520
3,"Allure",0.690333333333333,249937.666666667
3,"Allyn McLerie",0.437333333333333,193031
2,"Allyson Horner",0.503,179664
2,"Alma Cogan",0.76,132507
2,"Alma Galarza",0.65,248027
4,"Almendra",0.422,270613.5
8,"Almighty",0.777,328253.75
26,"Almirante",0.696076923076923,166559
14,"Aloe Blacc",0.610571428571429,209139.285714286
1,"Alois Buchbauer",0.418,498600
18,"Alois Melichar",0.355111111111111,295914.777777778
1,"Alois Pernerstorfer",0.423,439067
1,"Alok",0.698,186700
3,"Alonso Mudarra",0.467666666666667,113729
1,"Alonzo Bosan",0.499,296320
16,"Alpana Banerjee",0.59125,186017.25
4,"Alpha Blondy",0.7775,293420
2,"Alphataurus",0.301,552720
25,"Alphaville",0.65256,268530.12
2,"Alphonse Mouzon",0.697,225907
2,"Alquimia La Sonora Del XXI",0.773,366504
22,"Alter Bridge",0.357,290661.909090909
10,"Altered Images",0.6414,239997.4
8,"Althea And Donna",0.85175,228490
2,"Althea Waites",0.485,261533
10,"Alton Ellis",0.7884,221706.6
1,"Aluna",0.608,200914
7,"AlunaGeorge",0.566428571428571,261129.571428571
30,"Alvarenga E Ranchinho",0.701133333333333,165587.8
2,"Alvaro Carrillo",0.692,276267
1,"Alvaro Cordova",0.211,344573
1,"Alvaro Cordova/Orchestra del Teatro alla Scala, Milano/Victor de Sabata",0.211,344573
2,"Alvaro Pava",0.737,226600
12,"Alvaro Torres",0.508166666666667,238253.166666667
97,"Alvin & The Chipmunks",0.653536082474227,135538.12371134
3,"Alvin Alcorn",0.628,184649.333333333
2,"Alvin Davis",0.769,230933
2,"Alvin Lee",0.368,446240
2,"Alvin Stardust",0.593,165720
2,"Alvin Stoller",0.575,367600
10,"Alvvays",0.3802,216872
1,"Alxander Timchenko",0.272,134747
16,"Aly & AJ",0.56275,187763.25
1,"Aly & Fila",0.448,187362
2,"Aly-Us",0.752,384000
2,"Alyans",0.61,345373
5,"Alyson Stoner",0.513,205498.6
2,"Alyson Williams",0.573,364533
2,"Alyssa Mendonsa",0.647,304089
28,"AmaIia Rodriguez",0.479535714285714,169145.964285714
1,"Amadeus Chamber Orchestra of Polish Radio",0.118,216147
30,"Amadeus Quartet",0.344933333333333,365910.133333333
1,"Amadito Valdés",0.723,246760
4,"Amadou & Mariam",0.637,256800
4,"Amaia Montero",0.573,310867
2,"Amala Das",0.587,195493
20,"Amalia Mendoza",0.461,208059.9
10,"Amalia Pini",0.427,227102.2
2,"Aman Trikha",0.73,254351
24,"Amanaz",0.584833333333333,221539.416666667
6,"Amanda Bynes",0.540333333333333,289760.333333333
36,"Amanda Miguel",0.620277777777778,229021.944444444
2,"Amanda Palmer",0.577,164427
8,"Amanda Perez",0.693,229413.5
12,"Amanda Seyfried",0.5285,238815.5
4,"Amanda Shires",0.5405,217447
2,"Amanda Troya",0.736,130467
10,"Amar",0.4572,194890.6
2,"Amar Sheikh",0.559,197040
8,"Amaranthe",0.41525,200373.25
2,"Amaryllis Fleming",0.553,172000
14,"Amazing Rhythm Aces",0.652857142857143,223556.285714286
4,"Amber",0.645,227330
6,"Amber Coffman",0.584166666666667,295484.333333333
1,"Amber Efe",0.715,207027
2,"Amber Mark",0.717,214578
10,"Amber Run",0.348,269304.2
1,"Amber-Simone",0.572,226909
4,"Ambiworld",0.124,237679.5
2,"Ambjaay",0.978,109091
3,"Ambroise Thomas",0.277,438946.666666667
2,"Ambrose Roan Horse",0.645,70493
21,"Ambrosia",0.535714285714286,306094.619047619
4,"Ambrosian Opera Chorus",0.27125,274930
4,"Amedeo Minghi",0.6065,258564
2,"Ameer Vann",0.84,177000
6,"Amel Larrieux",0.606333333333333,246391
2,"Amelia van Hootens",0.578,138154
103,"America",0.543310679611651,208789.398058252
14,"American Authors",0.628714285714286,189198
2,"American Breed",0.562,148653
2,"American Concert Orchestra",0.116,284735
18,"American Football",0.482777777777778,272743.666666667
2,"American Head Charge",0.499,331600
6,"American Hi-Fi",0.463333333333333,187329
2,"American Paratrooper",0.6,349987
8,"American Symphony Orchestra",0.30275,779306.5
12,"Amerie",0.715333333333333,235249
3,"Amick Byram",0.397333333333333,164160
2,"Amii Stewart",0.689,250520
7,"Amil",0.747857142857143,286864.571428571
30,"Amilcare Ponchielli",0.356333333333333,210190.166666667
2,"Amina",0.725,220867
29,"Aminé",0.763448275862069,182040.75862069
4,"Amir Jan",0.3745,196386.5
5,"Amir Khan",0.25888,183562.6
2,"Amir Obe",0.664,190000
243,"Amirbai Karnataki",0.569950617283951,189738.074074074
4,"Amistades Peligrosas",0.7205,248920
9,"Amit Kumar",0.517111111111111,298521.444444444
1,"Amit Trivedi",0.616,253773
13,"Amitabh Bachchan",0.497307692307692,367617.461538462
2,"Amitabh Bhattacharya",0.616,253773
2,"Ammiel López Reale",0.419,235900
2,"Amnesty",0.336,160227
16,"Amon Amarth",0.423,258470
6,"Amon Düül II",0.358,209835.333333333
8,"Amon Tobin",0.5985,332436.75
18,"Amos Lee",0.611888888888889,222758.666666667
2,"Amp Dog Knight",0.797,556280
3,"Amp Live",0.599333333333333,217053.666666667
6,"Amr Diab",0.697,273882
2,"Amritlal",0.509,208283
22,"Amsterdam Baroque Orchestra",0.285990909090909,217792.136363636
2,"Amsterdam Sinfonietta",0.266,279653
10,"Amsterdam Toonkunst Choir",0.2161,197091.5
6,"Amy Adams",0.476833333333333,196573.166666667
1,"Amy Beach",0.24,159320
2,"Amy Castle",0.574,42893
96,"Amy Grant",0.485270833333333,230885.9375
1,"Amy Hanaiali'i",0.391,203893
1,"Amy Helm",0.605,239025
1,"Amy Irving",0.485,187267
10,"Amy Lee",0.4336,225011
2,"Amy Liz",0.777,103493
1,"Amy Lou Barnes",0.435,233240
3,"Amy Millan",0.455333333333333,354337.666666667
2,"Amy Soonyoung",0.552,171761
4,"Amy Spanger",0.4575,229200
1,"Amy White",0.414,213400
71,"Amy Winehouse",0.614492957746479,216011.605633803
1,"Amy Woodforde-Finden",0.234,225200
14,"Amália Rodrigues",0.47,201722
41,"AmáΙia Rodrigues",0.49509756097561,171691.170731707
2,"América Sierra",0.7285,211386.5
7,"Ana Belén",0.596571428571429,262371.285714286
19,"Ana Bárbara",0.724315789473684,213385.210526316
2,"Ana Cirré",0.618,263787
2,"Ana Criado",0.492,249287
77,"Ana Gabriel",0.558948051948052,229299.948051948
2,"Ana Olgica",0.361,144500
4,"Ana Tijoux",0.7485,197373.5
2,"Ana Torroja",0.674,275373
27,"Anahí",0.618666666666667,212368.333333333
8,"Ananda Shankar",0.48825,235643.25
4,"Anantadev Mukherjee",0.3515,165460
12,"Anarbor",0.586,178914.666666667
2,"Anastacia",0.761,245400
6,"Anasuya Mukherjee",0.336333333333333,288738
6,"Anatole Fistoulari",0.246666666666667,336444.333333333
1,"Anatoli Gorokhov",0.628,205782
2,"Anatoly Lyadov",0.1181,427133.5
2,"Anawim",0.385,187387
4,"Anayka",0.854,261200
1,"Anaïs Mitchell",0.501,198080
16,"Anberlin",0.447625,207045
36,"Anca Elena",0.421,349024.5
2,"Ancient Grease",0.374,316360
2,"Anders Christensen",0.569,364107
1,"Anders Miolin",0.522,236880
2,"Anders Osborne",0.532,449147
7,"Anders Soldh",0.365142857142857,208146.571428571
51,"Anderson .Paak",0.666666666666667,229229.725490196
2,"Anderson Bruford Wakeman Howe",0.388,261227
2,"Anderson East",0.503,222400
2,"Andes",0.414,208933
2,"Andikiru",0.685,211507
2,"Andra Day",0.398,253342
9,"Andrae Crouch",0.447666666666667,269637
2,"Andre Anichanov",0.1,296373
2,"Andre Benjamin",0.756,257053
1,"Andre Diez",0.79,397500
2,"Andre Ekyan",0.698,153840
1,"Andre Francis",0.452,74027
30,"Andre Kostelanetz",0.3061,391910.633333333
26,"Andre Kostelanetz & His Orchestra",0.295269230769231,244941.038461539
1,"Andre Legacy",0.588,222120
19,"Andre Nickatina",0.813578947368421,255717.210526316
2,"Andre Nickatina aka Dre Dog",0.84,278053
2,"Andre de Ridder",0.701,151507
32,"Andrea Bocelli",0.3676875,268597.65625
5,"Andrea Burns",0.641,341874.6
1,"Andrea Falconieri",0.457,138680
2,"Andrea Ferrario",0.367,366116
1,"Andrea Martin",0.295,262440
13,"Andrea McArdle",0.514461538461539,149579.461538462
1,"Andrea Rost",0.253,222240
2,"Andrea Storm Kaden",0.732,253714
2,"Andrea True Connection",0.663,222613
24,"Andrea Wolper",0.461916666666667,313323.25
2,"Andreas Delfs",0.12,256573
2,"Andreas Groethuysen",0.305,81800
2,"Andreas Moss",0.511,242680
2,"Andreas Scholl",0.193,183333
3,"Andreas Spagadoros",0.513,206133
9,"Andreas Vollenweider",0.551777777777778,257851.666666667
2,"Andreas Weise",0.475,216468
2,"Andres Herrera",0.651,376533
2,"Andres Landero Y Su Conjunto",0.816,189666
4,"Andrew Bayer",0.328,329728.5
8,"Andrew Belle",0.5085,279876.75
8,"Andrew Bird",0.55275,229063.25
39,"Andrew Davis",0.261876923076923,256364.435897436
2,"Andrew Dice Clay",0.388,207093
6,"Andrew E.",0.847666666666667,276915.666666667
2,"Andrew Ehra",0.373,352563
23,"Andrew Gold",0.723217391304348,213285.608695652
11,"Andrew Hill",0.434181818181818,471509.090909091
2,"Andrew Jackman",0.677,95973
4,"Andrew Litton",0.184,752373.5
98,"Andrew Lloyd Webber",0.399642857142857,260268.795918367
6,"Andrew Manze",0.386166666666667,338368.5
4,"Andrew McMahon in the Wilderness",0.486,242448
2,"Andrew Mogrelia",0.283,350000
2,"Andrew Moreno",0.424,563136
2,"Andrew Oldham Orchestra",0.294,226587
4,"Andrew Peterson",0.564,187686.5
9,"Andrew Rannells",0.545666666666667,253126
1,"Andrew Rayel",0.529,224000
26,"Andrew Rowan Summers",0.406307692307692,210825.692307692
4,"Andrew Sackett",0.2305,154500
3,"Andrew Skeet",0.235,277989
2,"Andrew Strong",0.744,241867
2,"Andrew Vasquez",0.339,157200
12,"Andrew W.K.",0.4745,176665.833333333
1,"Andrew Wan",0.371,442693
2,"Andrez Babii",0.767,192229
6,"András Ligeti",0.289333333333333,443653.333333333
28,"András Schiff",0.361285714285714,308843.928571429
18,"André 3000",0.632444444444444,293588.833333333
6,"André Baugé",0.497666666666667,158095.333333333
3,"André Breton",0.706333333333333,1000955.66666667
2,"André Chabro",0.559,184738
5,"André Cluytens",0.2718,465240
2,"André Cluytens - Henri Legay - Orchestre Du Théatre National De L'Opéra Comique",0.175,173307
2,"André Cluytens - Martha Angelici - Choeur De L'Opéra Comique - Henri Legay - Louis Noguera - Orchestre Du Théatre National De L'Opéra Comique",0.199,588360
2,"André Cluytens - Martha Angelici - Choeur De L'Opéra Comique - Henri Legay - Orchestre Du Théatre National De L'Opéra Comique",0.174,311267
2,"André Cluytens - Martha Angelici - Orchestre Du Théatre National De L'Opéra Comique",0.271,388867
2,"André Cluytens - Michel Dens - Henri Legay - Orchestre Du Théatre National De L'Opéra Comique",0.174,195067
2,"André Cluytens - Orchestre Du Théatre National De L'Opéra Comique",0.0959,159933
20,"André Collard",0.3854,140084.1
1,"André Filho",0.614,164284
19,"André Gide",0.622,732515.157894737
2,"André Laplante",0.17,428153
30,"André Parinaud",0.660633333333333,564270.566666667
3,"André Popp",0.418,162675.333333333
168,"André Previn",0.373150595238095,231803.333333333
10,"André Previn Trio",0.524,179586.8
4,"André Reyes",0.592,201293.5
4,"André Rieu",0.196425,214393.5
2,"André Sobota",0.531,302980
2,"André Urban",0.426,177733
3,"André Vessieres",0.300333333333333,261671.333333333
2,"André Watts",0.286,184133
1,"Andréa Guiot/Claude Calès/Choeurs René Duclos/Orchestre de l'Opéra National de Paris/Georges Prêtre",0.319,442387
2,"Andrée Turcy",0.654,185307
10,"Andrés Calamaro",0.594,240954.6
265,"Andrés Segovia",0.484603773584906,182792.373584906
4,"Andy & Lucas",0.68,258980
2,"Andy B. Jones",0.736,301500
2,"Andy Black",0.535,193552
2,"Andy Blackford",0.678,184187
2,"Andy Dick",0.489,174053
28,"Andy Gibb",0.660714285714286,252037.714285714
28,"Andy Grammer",0.649857142857143,188385.5
16,"Andy Griffith",0.6445,237257.625
8,"Andy Griggs",0.5425,215003.25
2,"Andy Harlow",0.667,281400
4,"Andy Irvine",0.553,333507
6,"Andy Johns",0.438666666666667,284057.666666667
